2024-11-25 07:40:08,995 - tarjan_planner_logger - INFO - Log file cleared.
2024-11-25 07:40:08,995 - tarjan_planner_logger - INFO - Returning to Menu...
2024-11-25 07:40:12,304 - tarjan_planner_logger - INFO - User selected to quit the program.
2024-11-25 07:40:19,249 - tarjan_planner_logger - INFO - Program started.
2024-11-25 07:40:26,388 - tarjan_planner_logger - INFO - User selected Option 1: List Relatives
2024-11-25 07:40:26,390 - tarjan_planner_logger - INFO - Returning to Menu...
2024-11-25 07:40:32,709 - tarjan_planner_logger - INFO - User selected to quit the program.
2024-11-25 07:40:43,259 - tarjan_planner_logger - INFO - Program started.
2024-11-25 07:40:45,125 - tarjan_planner_logger - INFO - User selected Option 2: List Modes of Transport
2024-11-25 07:40:45,126 - tarjan_planner_logger - INFO - Returning to Menu...
2024-11-25 07:40:48,582 - tarjan_planner_logger - INFO - User selected Option 4: Compare Transport Methods
2024-11-25 07:40:48,591 - tarjan_planner_logger - DEBUG - **Edge from Relative_4 to Relative_7 by Bus: time=0.10, cost=1.10**
2024-11-25 07:40:48,591 - tarjan_planner_logger - DEBUG - **Edge from Relative_4 to Relative_7 by Train: time=0.04, cost=2.75**
2024-11-25 07:40:48,591 - tarjan_planner_logger - DEBUG - **Edge from Relative_4 to Relative_7 by Bicycle: time=0.05, cost=0.00**
2024-11-25 07:40:48,591 - tarjan_planner_logger - DEBUG - **Edge from Relative_4 to Relative_7 by Walking: time=0.11, cost=0.00**
2024-11-25 07:40:48,591 - tarjan_planner_logger - DEBUG - **Edge from Relative_4 to Relative_8 by Bus: time=0.29, cost=16.33**
2024-11-25 07:40:48,591 - tarjan_planner_logger - DEBUG - **Edge from Relative_4 to Relative_8 by Train: time=0.14, cost=40.83**
2024-11-25 07:40:48,591 - tarjan_planner_logger - DEBUG - **Edge from Relative_4 to Relative_8 by Bicycle: time=0.56, cost=0.00**
2024-11-25 07:40:48,591 - tarjan_planner_logger - DEBUG - **Edge from Relative_4 to Relative_8 by Walking: time=1.63, cost=0.00**
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_4 to Relative_9 by Bus: time=0.13, cost=3.98**
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_4 to Relative_9 by Train: time=0.06, cost=9.96**
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_4 to Relative_9 by Bicycle: time=0.15, cost=0.00**
